system,game_name,ch_name,id,size
nds,"America's Next Top Model (Europe) (En,Fr,Es,It,Sv,No,Da)","全美超模大赛（欧版） (En,Fr,Es,It,Sv,No,Da)",NDS#234,38.31MB
nds,America's Next Top Model (USA),全美超模大赛（美版）,NDS#235,14.02MB
nds,America's Test Kitchen - Let's Get Cooking (USA),美国厨房测试-让我们去烹饪（美版）,NDS#236,177.09MB
nds,America's Test Kitchen - Let's Get Cooking (USA) (Demo) (Kiosk),美国厨房测试-让我们去烹饪（美版） （演示版） （商店演示版）,NDS#237,65.90MB
nds,"American Dragon - Jake Long (Europe) (En,Fr,De,Es,It)","迪斯尼的美国龙（欧版） (En,Fr,De,Es,It)",NDS#238,9.27MB
nds,"American Dragon - Jake Long - Attack of the Dark Dragon (USA) (En,Fr,De,Es,It)","迪斯尼的美国龙（美版） (En,Fr,De,Es,It)",NDS#239,9.26MB
nds,American Girl - Julie Finds a Way (USA),美国女孩-朱莉历险记（美版）,NDS#240,11.31MB
nds,American Girl - Kit Mystery Challenge! (USA),美国女孩-成套工具奥秘挑战（美版）,NDS#241,8.66MB
nds,"AMF Bowling Pinbusters! (Europe) (En,Fr,De,Es,It)","AMF杯保龄球赛（欧版） (En,Fr,De,Es,It)",NDS#242,17.74MB
nds,AMF Bowling Pinbusters! (USA),AMF杯保龄球赛（美版）,NDS#243,17.74MB
nds,Amici (Italy),阿米西（意大利版）,NDS#244,3.27MB
nds,"An M. Night Shyamalan Film - The Last Airbender (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)","降世神通-最后的气宗（欧版） (En,Fr,De,Es,It) (NDSi Enhanced)",NDS#245,23.48MB
nds,"An M. Night Shyamalan Film - The Last Airbender (USA) (En,Fr) (NDSi Enhanced)","降世神通-最后的气宗（美版） (En,Fr) (NDSi Enhanced)",NDS#246,23.47MB
nds,ANA Original - Gotouchi Kentei DS (Japan) (Not for Resale),,NDS#247,32.17MB
nds,Anan Kanshuu - Onna Dikara Kinkyuu Up! DS (Japan),Anan检修-女力紧急提升讲座!DS（日版）,NDS#248,19.98MB
nds,Anata Dake no Private Lesson - DS de Hajimeru Tipness no Yoga (Japan),开始只专属于您的私人课程DS-浦利斯的瑜伽（日版）,NDS#249,74.47MB
nds,Anata mo DS de Classic Kiite Mimasenka (Japan),您也用DS听古典音乐吗（日版）,NDS#250,83.80MB
nds,"Ancient Spirits - Columbus' Legacy (Europe) (En,Fr,De,Nl)","古之精魂-哥伦布的传说（欧版） (En,Fr,De,Nl)",NDS#251,13.20MB
nds,"Angel Cat Sugar (Europe) (En,Fr,De,Es,It)","天使猫糖糖（欧版） (En,Fr,De,Es,It)",NDS#252,2.86MB
nds,"Angel Cat Sugar (Europe) (Sv,No,Da,Fi) [b]","天使猫糖糖（欧版） (Sv,No,Da,Fi) [b]",NDS#253,2.87MB
nds,Angelique Duet (Japan),安琪莉可-二重奏（日版）,NDS#254,23.89MB
nds,Animal Boxing (USA),动物拳击（美版）,NDS#255,13.49MB
nds,"Animal Crossing - Wild World (Europe) (En,Fr,De,Es,It)",,NDS#256,22.99MB
nds,"Animal Crossing - Wild World (Europe) (En,Fr,De,Es,It) (Demo) (Kiosk)",,NDS#257,23.00MB
nds,Animal Crossing - Wild World (USA),,NDS#258,17.68MB
nds,Animal Crossing - Wild World (USA) (Rev 1),,NDS#259,17.68MB
nds,Animal Crossing - Wild World - Broadcast Version (Europe) (Demo) (Wi-Fi Kiosk),,NDS#260,87.25KB
nds,Animal Crossing - Wild World - Relay Version (USA) (Demo) (Wi-Fi Kiosk),,NDS#261,85.30KB
nds,"Animal Genius (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)","动物天赋（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da)",NDS#262,40.30MB
nds,Animal Genius (USA),动物天赋（美版）,NDS#263,11.14MB
nds,"Animal Kororo (Europe) (En,Fr,De,Es,It)","转转小淘气（欧版） (En,Fr,De,Es,It)",NDS#264,7.90MB
nds,"Animal Life - Africa (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)","狗瑜珈大师 非洲（欧版） (En,Fr,De,Es,It) (NDSi Enhanced)",NDS#265,11.17MB
nds,"Animal Life - Australia (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)","狗瑜珈大师 澳洲（欧版） (En,Fr,De,Es,It) (NDSi Enhanced)",NDS#266,10.99MB
nds,"Animal Life - Dinosaurs (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)","狗瑜珈大师 恐龙（欧版） (En,Fr,De,Es,It) (NDSi Enhanced)",NDS#267,10.46MB
nds,"Animal Life - Eurasia (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)","狗瑜珈大师 欧亚（欧版） (En,Fr,De,Es,It) (NDSi Enhanced)",NDS#268,11.08MB
nds,"Animal Life - North America (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)","狗瑜珈大师 北美（欧版） (En,Fr,De,Es,It) (NDSi Enhanced)",NDS#269,10.97MB
nds,"Animal Paradise (Europe) (En,Fr,De,Es,It,Nl)","动物天堂（欧版） (En,Fr,De,Es,It,Nl)",NDS#270,17.33MB
nds,"Animal Paradise (USA) (En,Fr,Es)","动物天堂（美版） (En,Fr,Es)",NDS#271,16.17MB
nds,"Animal Paradise - Wild (USA) (En,Fr,Es)","动物乐园天堂（美版） (En,Fr,Es)",NDS#272,24.87MB
nds,"Animal Planet - Emergency Vets (Europe) (En,Fr,De,Es,It)","动物星球-宠物急诊室（欧版） (En,Fr,De,Es,It)",NDS#273,5.73MB
nds,"Animal Planet - Emergency Vets (USA) (En,Fr)","动物星球-宠物急诊室（美版） (En,Fr)",NDS#274,5.68MB
nds,Animal Planet - Vet Collection (USA),,NDS#275,26.78MB
nds,"Animal Planet - Vet Life (Europe) (En,De,Es,It) [b]","动物星球-兽医生活（欧版） (En,De,Es,It) [b]",NDS#276,20.50MB
nds,Animal Planet - Vet Life (USA),动物星球-兽医生活（美版）,NDS#277,21.64MB
nds,"Animal World - Big Cats (Europe) (En,Fr,De,Es,It)","动物世界-大猫（欧版） (En,Fr,De,Es,It)",NDS#278,9.15MB
nds,"Animal World - Dinosaurs (Europe) (En,Fr,De,Es,It)","动物世界-恐龙（欧版） (En,Fr,De,Es,It)",NDS#279,6.77MB
nds,"Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It)","卡通集锦:灯光,相机,行动!（欧版） (En,Fr,De,Es,It)",NDS#280,2.30MB
nds,"Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It) (Rev 1)","卡通集锦:灯光,相机,行动!（欧版） (En,Fr,De,Es,It) （修正版 1）",NDS#281,2.30MB
nds,"AniMates! (USA) (En,Fr)","毛绒乐园（美版） (En,Fr)",NDS#282,9.90MB
nds,"Ankh - Curse of the Scarab King (Europe) (En,Es,It,Nl,Pl,Ru)","十字生命章-圣甲虫王的诅咒（欧版） (En,Es,It,Nl,Pl,Ru)",NDS#283,86.07MB
nds,"Ankh - Der Fluch des Skarabaeenkoenigs (Germany) (En,Fr,De)","十字生命章-圣甲虫王的诅咒（德国版） (En,Fr,De)",NDS#284,89.61MB
nds,"Ankh - La Malediction du Roi Scarabee (France) (En,Fr) [b]","十字生命章-圣甲虫王的诅咒（法国版） (En,Fr) [b]",NDS#285,82.96MB
nds,"Anky's Ruiterschool (Europe) (Fr,Nl)","安琪的骑术学校（欧版） (Fr,Nl)",NDS#286,9.52MB
nds,Anna & die Liebe (Germany),安娜与纯爱（德国版）,NDS#287,3.98MB
nds,Annie M.G. Schmidt's Pluk van de Petteflet (Netherlands),逮捕比特佛雷德（荷兰版）,NDS#288,15.73MB
nds,Annie no Atelier - Sera-tou no Renkinjutsushi (Japan),炼金术士安妮-赛拉岛的炼金术士（日版）,NDS#289,64.31MB
nds,"Anno - Create a New World (Europe) (En,Fr,De,Es,It)","创造新世纪（欧版） (En,Fr,De,Es,It)",NDS#290,20.52MB
nds,"Anno 1701 - Dawn of Discovery (Europe) (En,Fr,De,Es,It,Nl)","纪元1701-探索的开端（欧版） (En,Fr,De,Es,It,Nl)",NDS#291,9.18MB
nds,"Anno 1701 - Dawn of Discovery (USA) (En,Fr,Es)","纪元1701-探索的开端（美版） (En,Fr,Es)",NDS#292,9.21MB
nds,Annyeong! Haemtori - Haemtoriwa BanggaBangga Chingudeul (Korea) [b],嗨-哈姆太郎-哈姆太郎与朋友（韩国版） [b],NDS#293,10.82MB
nds,Anone DS (Japan) (NDSi Enhanced),,NDS#294,1.53MB
nds,Another Code - Futatsu no Kioku (Japan),双重记忆（日版）,NDS#295,22.20MB
nds,"Another Code - Two Memories (Europe) (En,Fr,De,Es,It)","异色代码-双重记忆（欧版） (En,Fr,De,Es,It)",NDS#296,22.49MB
nds,"Another Time, Another Leaf - Kagami no Naka no Tantei (Japan)",另一个时空-另一个自我-镜中侦探（日版）,NDS#297,37.58MB
nds,Anpanman to Asobo - ABC Kyoushitsu (Japan),与面包超人同在-ABC教室（日版）,NDS#298,30.53MB
nds,Anpanman to Asobo - Aiueo Kyoushitsu (Japan),面包超人-日语教室（日版）,NDS#299,24.70MB
nds,Anpanman to Asobo - Aiueo Kyoushitsu (Japan) (Rev 1),面包超人-日语教室（日版） （修正版 1）,NDS#300,26.32MB
nds,Anpanman to Asobo - Aiueo Kyoushitsu DX (Japan),面包超人日语教室DX（日版）,NDS#301,37.09MB
nds,Anpanman to Asobo - Aiueo Kyoushitsu DX (Japan) (Rev 1),面包超人日语教室DX（日版） （修正版 1）,NDS#302,37.10MB
nds,Anpanman to Touch de Waku Waku Training (Japan) [b],和面包超人一起练习触摸（日版） [b],NDS#303,15.77MB
nds,"Ant Nation (Europe) (En,Fr,De,Es,It)","蚂蚁王国（欧版） (En,Fr,De,Es,It)",NDS#304,2.85MB
nds,"Ant Nation (USA) (En,Fr,Es)","蚂蚁王国（美版） (En,Fr,Es)",NDS#305,2.85MB
nds,Aodon DS - Hanabi no Kiwami & Hanabi no Takumi (Japan),青动DS-花火之极和花火之匠（日版）,NDS#306,196.04MB
nds,"Apassionata (Europe) (En,Fr,De,Es,It)",,NDS#307,19.12MB
nds,Apathy - Narukami Gakuen Toshi Densetsu Tantei Kyoku (Japan),鸣神学园都市传说探侦局（日版）,NDS#308,11.98MB
nds,"Ape Maia, L' (Italy)",,NDS#309,21.89MB
nds,Apollo Justice - Ace Attorney (Europe),逆转裁判4（欧版）,NDS#310,40.46MB
nds,"Apollo Justice - Ace Attorney (Europe) (Es,It)","逆转裁判4（欧版） (Es,It)",NDS#311,42.45MB
nds,"Apollo Justice - Ace Attorney (Europe) (Fr,De)","逆转裁判4（欧版） (Fr,De)",NDS#312,42.78MB
nds,Apollo Justice - Ace Attorney (USA),逆转裁判4（美版）,NDS#313,40.45MB
nds,Appare! Shougi Jiisan - Washi to Shoubu ja (Japan),王将!将棋先生!和我决斗吧（日版）,NDS#314,2.33MB
nds,Apprends avec Pokemon A la Conquete du Clavier (France),,NDS#315,73.79MB
nds,Aprende Con Pokemon - Aventura Entre Las Teclas (Spain),,NDS#316,73.02MB
nds,"Aqua Panic! (Europe) (En,Fr,De,Es,It,Nl,Pt)","水底恐慌（欧版） (En,Fr,De,Es,It,Nl,Pt)",NDS#317,13.65MB
nds,"Aqua Panic! (USA) (En,Fr,Es)","水底恐慌（美版） (En,Fr,Es)",NDS#318,13.66MB
nds,"Aquarium by DS (Europe) (En,Fr,De,Es,It)","水族馆DS（欧版） (En,Fr,De,Es,It)",NDS#319,2.64MB
nds,Aquarium by DS (USA),水族馆DS（美版）,NDS#320,2.64MB
nds,Arabians Lost - The Engagement on Desert (Japan),阿拉伯迷情（日版）,NDS#321,211.87MB
nds,Aranuri - Badachingudeulkkwa hamkke Mandeuneun Sesang (Korea),艾拉的海洋世界（韩国版）,NDS#322,15.34MB
nds,Arashi no Yoru ni (Japan),风雨之夜（日版）,NDS#323,3.85MB
nds,Arashi no Yoru ni (Japan) (Rev 1),风雨之夜（日版） （修正版 1）,NDS#324,3.85MB
nds,Arasuji de Kitaeru - Hayamimi no Susume DS (Japan),大纲记忆法速听推荐DS（日版）,NDS#325,46.10MB
nds,Arasuji de Oboeru Sokudoku no Susume DS (Japan),大纲记忆法式速读推广练习DS（日版）,NDS#326,1.88MB
nds,Arceus Distribution 2009 (USA) (Wi-Fi Kiosk) (Save Data),,NDS#327,199.67KB
nds,"Arceus Distribution 2010 (Europe) (En,Fr,De,Es,It) (Wi-Fi Kiosk) (Save Data)",,NDS#328,210.21KB
nds,"Archime DS (Japan) (En,Ja)","搞笑特训班DS（日版） (En,Ja)",NDS#329,672.75KB
nds,"Arctic Tale (Europe) (En,Fr,De,Es,It)","北极故事（欧版） (En,Fr,De,Es,It)",NDS#330,3.16MB
nds,Arctic Tale (USA),北极故事（美版）,NDS#331,3.07MB
nds,Are You Smarter than a 10 Year Old - The Official Nintendo DS Game (Europe),你比10岁孩子聪明吗（欧版）,NDS#332,26.33MB
nds,Are You Smarter than a 5th Grader (Australia),你比五年级生聪明吗（澳洲版）,NDS#333,23.17MB
nds,Are You Smarter than a 5th Grader (USA),你比五年级生聪明吗（美版）,NDS#334,27.87MB
nds,Are You Smarter than a 5th Grader - Back to School (USA) (NDSi Enhanced),你比五年级学生聪明吗-回到学校（美版） (NDSi Enhanced),NDS#335,11.37MB
nds,Are You Smarter than a 5th Grader - Game Time (USA),你比五年级学生聪明吗? 游戏时间（美版）,NDS#336,21.86MB
nds,Are You Smarter than a 5th Grader - Make the Grade (USA),你比五年级学生聪明吗（美版）,NDS#337,47.59MB
nds,"Arkanoid DS (Europe) (En,Fr,De,Es,It)","打砖块DS（欧版） (En,Fr,De,Es,It)",NDS#338,33.26MB
nds,Arkanoid DS (Japan),打砖块DS（日版）,NDS#339,34.16MB
nds,"Arkanoid DS (USA) (En,Fr,De,Es,It)","打砖块DS（美版） (En,Fr,De,Es,It)",NDS#340,33.26MB
nds,"Army Men - Soldiers of Misfortune (Europe) (En,Fr,De,Es,It)","玩具军人-倒霉战士（欧版） (En,Fr,De,Es,It)",NDS#341,5.77MB
nds,Army Men - Soldiers of Misfortune (USA),玩具军人-倒霉战士（美版）,NDS#342,5.77MB
nds,"Around the World in 80 Days & Fishdom (Germany) (Fr,De)",,NDS#343,10.62MB
nds,"Around the World in 80 Days (Europe) (En,Fr,De)","环游世界80天（欧版） (En,Fr,De)",NDS#344,7.43MB
nds,"Around the World in 80 Days (Europe) (En,Fr,Nl)","环游世界80天（欧版） (En,Fr,Nl)",NDS#345,7.46MB
nds,"Around the World in 80 Days (Europe) (En,Fr,Nl) (Rev 1)","环游世界80天（欧版） (En,Fr,Nl) （修正版 1）",NDS#346,7.46MB
nds,"Art - Das Kunstmagazin Puzzle - Echter Puzzlespass fuer Unterwegs (Europe) (En,Fr,De,Es,It)","艺术拼图（欧版） (En,Fr,De,Es,It)",NDS#347,3.83MB
nds,"Art Academy (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)","美术学院（欧版） (En,Fr,De,Es,It) (NDSi Enhanced)",NDS#348,18.40MB
nds,Art Academy (USA) (NDSi Enhanced),美术学院（美版） (NDSi Enhanced),NDS#349,18.24MB
nds,"Art of Murder - FBI Top Secret (Europe) (Fr,De) (NDSi Enhanced)",,NDS#350,35.05MB
nds,"Arthur and the Invisibles - The Game (USA) (En,Fr,Es)","亚瑟与迷你国（美版） (En,Fr,Es)",NDS#351,6.42MB
nds,"Arthur and the Minimoys (Europe) (En,Fr,De,Es,It,Nl)","亚瑟与迷你国（欧版） (En,Fr,De,Es,It,Nl)",NDS#352,6.42MB
nds,"Arthur and the Revenge of Maltazard (Europe) (En,Fr,De,Es,It,Nl)","亚瑟和他的迷你王国2（欧版） (En,Fr,De,Es,It,Nl)",NDS#353,13.11MB
nds,Aruite Wakaru - Seikatsu Rhythm DS (Japan),步调生活测定软件（日版）,NDS#354,9.72MB
nds,ASH - Archaic Sealed Heat (Japan),ASH 远古封印之炎（日版）,NDS#355,124.13MB
nds,Ash's PIKACHU! Distribution 2011 (USA) (Wi-Fi Kiosk) (Save Data),,NDS#356,205.21KB
nds,Asoberu Eigo - Word Magic DS (Japan),,NDS#357,28.19MB
nds,Asonde Igo ga Sarani Tsuyoku Naru! - Ginsei Igo DS - Chuukyuu Hen (Japan),玩游戏学围棋-银星围棋DS 中级篇（日版）,NDS#358,2.80MB
nds,Asonde Igo ga Tsuyoku Naru! - Ginsei Igo DS (Japan),围棋玩得更强-银星围棋DS（日版）,NDS#359,2.51MB
nds,Asonde Shougi ga Tsuyoku Naru! - Ginsei Shougi DS (Japan),银星将棋DS（日版）,NDS#360,17.59MB
nds,"Asphalt - Urban GT (Europe) (En,Fr,De,Es,It)","都市沥青路GT（欧版） (En,Fr,De,Es,It)",NDS#361,9.05MB
nds,Asphalt - Urban GT (Japan),都市沥青路GT（日版）,NDS#362,9.07MB
nds,"Asphalt - Urban GT (USA) (En,Fr,Es)","都市沥青路GT（美版） (En,Fr,Es)",NDS#363,9.05MB
nds,"Asphalt - Urban GT 2 (Europe) (En,Fr,De,Es,It)","沥青都市GT2（欧版） (En,Fr,De,Es,It)",NDS#364,17.75MB
nds,"Asphalt - Urban GT 2 (USA) (En,Fr,Es)","沥青都市GT2（美版） (En,Fr,Es)",NDS#365,17.42MB
nds,"Assassin's Creed - Altair's Chronicles (Europe) (En,Fr,De,Es,It)","刺客信条-阿泰尔编年史（欧版） (En,Fr,De,Es,It)",NDS#366,32.26MB
nds,"Assassin's Creed - Altair's Chronicles (USA) (En,Fr,Es)","刺客信条-阿泰尔编年史（美版） (En,Fr,Es)",NDS#367,32.26MB
nds,"Assassin's Creed II - Discovery (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da) (NDSi Enhanced)","刺客信条2-探索（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da) (NDSi Enhanced)",NDS#368,42.45MB
nds,"Assassin's Creed II - Discovery (USA) (En,Fr,Es) (NDSi Enhanced)","刺客信条2-探索（美版） (En,Fr,Es) (NDSi Enhanced)",NDS#369,42.28MB
nds,"Asterix & Obelix XXL 2 - Mission Wifix (Europe) (En,Fr,De,Es,It,Nl)","高卢骑兵2（欧版） (En,Fr,De,Es,It,Nl)",NDS#370,17.60MB
nds,"Asterix - Brain Trainer (Europe) (En,Fr,De,Es,It,Nl)","阿斯特里克斯-脑力训练（欧版） (En,Fr,De,Es,It,Nl)",NDS#371,17.55MB
nds,"Asterix - These Romans Are Crazy! (Europe) (En,Fr,De,It,Nl)","阿斯特利斯-这些罗马人都疯了（欧版） (En,Fr,De,It,Nl)",NDS#372,40.92MB
nds,"Asterix at the Olympic Games (Europe) (En,Fr,De,Es,It,Nl)","奥运会上的阿斯特里克斯（欧版） (En,Fr,De,Es,It,Nl)",NDS#373,11.22MB
nds,"Astro Boy - The Video Game (Europe) (En,Fr,De,Es,It)","铁臂阿童木游戏版（欧版） (En,Fr,De,Es,It)",NDS#374,4.07MB
nds,"Astro Boy - The Video Game (USA) (En,Fr,De,Es,It)","铁臂阿童木游戏版（美版） (En,Fr,De,Es,It)",NDS#375,4.07MB
nds,"Astro Invaders (USA) (En,Fr,Es)","天文入侵者（美版） (En,Fr,Es)",NDS#376,1.96MB
nds,"Astrology (Europe) (En,Fr,De,Es,It)","占星术（欧版） (En,Fr,De,Es,It)",NDS#377,3.58MB
nds,"Astrology DS - The Stars in Your Hands (USA) (En,Fr,Es)","占星术DS（美版） (En,Fr,Es)",NDS#378,12.88MB
nds,Atama de Do! Kotencotenco (Japan),动脑游戏!小天小天子（日版）,NDS#379,7.21MB
nds,Atama no Kaiten no Training - Rubik's Cube & Chou Yuumei Puzzle-tachi (Japan),头脑练习魔方-超有名解谜（日版）,NDS#380,14.91MB
nds,Atama o Kitaete Asobu Taisen Yajirushi Puzzle - Puppynu Vector One (Japan),头脑锻炼游戏对战失印谜题：帕比狗矢量1（日版）,NDS#381,10.76MB
nds,"Atari Greatest Hits - Volume 1 (Europe) (En,Fr,De)","雅达利经典游戏-卷1（欧版） (En,Fr,De)",NDS#382,27.81MB
nds,Atari Greatest Hits - Volume 1 (USA),雅达利经典游戏-卷1（美版）,NDS#383,27.59MB
nds,Atari Greatest Hits - Volume 2 (USA),雅达利经典游戏-卷2（美版）,NDS#384,23.13MB
nds,Atarimix - Happy 10 Games (Japan),雅达利快乐10游戏（日版）,NDS#385,2.72MB
nds,Atelier Annie - Alchemists of Sera Island (USA),炼金术士安妮-赛拉岛的炼金术士（美版）,NDS#386,52.29MB
nds,"Atlantic Quest (Europe) (Fr,De)",,NDS#387,2.66MB
nds,"Atlantic Quest + Galactic Quest (Europe) (En,Fr,De,Nl)",,NDS#388,5.00MB
nds,Atsumare! Power Pro Kun no DS Koushien (Japan),集合!力量棒球的DS甲子园（日版）,NDS#389,37.26MB
nds,Atsumare! Power Pro Kun no DS Koushien (Japan) (Rev 1),集合!力量棒球的DS甲子园（日版） （修正版 1）,NDS#390,37.26MB
nds,Atsumete! Kirby (Japan),卡比大集合（日版）,NDS#391,13.63MB
nds,"ATV Quad Frenzy (Europe) (En,Fr,De)","山地越野车：极度疯狂（欧版） (En,Fr,De)",NDS#392,6.25MB
nds,ATV Quad Frenzy (USA),山地越野车：极度疯狂（美版）,NDS#393,6.16MB
nds,"ATV Quad Kings (Europe) (En,Fr,De,Es,It,Nl)","ATV沙滩摩托车之王（欧版） (En,Fr,De,Es,It,Nl)",NDS#394,11.84MB
nds,"ATV Quad Kings (USA) (En,Fr,Es)","ATV沙滩摩托车之王（美版） (En,Fr,Es)",NDS#395,11.77MB
nds,ATV Wild Ride (USA),ATV狂野摩托车（美版）,NDS#396,6.79MB
nds,Au Pays des PooYoos - Activites d'Eveil (France) [b],早期学习活动（法国版） [b],NDS#397,13.86MB
nds,Auto Escuela - Aprueba Conmigo (Spain),核准驾驶（西班牙版）,NDS#398,14.97MB
nds,Autoescuela Trainer (Spain),驾驶训练（西班牙版）,NDS#399,11.24MB
nds,"Avalon Code (Europe) (En,Fr,De)","创世法典（欧版） (En,Fr,De)",NDS#400,62.91MB
nds,Avalon Code (Japan),创世法典（日版）,NDS#401,59.42MB
nds,Avalon Code (USA),创世法典（美版）,NDS#402,58.13MB
nds,Avatar - Der Herr der Elemente - Die Erde Brennt (Germany),降世神通-燃烧的大地（德国版）,NDS#403,32.54MB
nds,Avatar - The Last Airbender (USA),降世神通（美版）,NDS#404,37.74MB
nds,Avatar - The Last Airbender - Into the Inferno (USA),降世神通-最后的气宗-地狱之战（美版）,NDS#405,6.51MB
nds,Avatar - The Last Airbender - The Burning Earth (USA),降世神通-燃烧的大地（美版）,NDS#406,31.79MB
nds,"Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl)","降世神通（欧版） (En,Fr,De,Nl)",NDS#407,37.74MB
nds,Avatar - The Legend of Aang (Korea) [b],降世神通（韩国版） [b],NDS#408,6.46MB
nds,"Avatar - The Legend of Aang - Into the Inferno (Europe) (En,De,It,Nl)","降世神通-前往地狱之战的传说（欧版） (En,De,It,Nl)",NDS#409,6.51MB
nds,Avatar - The Legend of Aang - The Burning Earth (Europe),降世神通-燃烧的大地（欧版）,NDS#410,31.79MB
nds,"Avatar - The Legend of Aang - The Burning Earth (Europe) (Fr,Nl)","降世神通-燃烧的大地（欧版） (Fr,Nl)",NDS#411,31.97MB
nds,"Aventures de May, Les - L'Etrange Disparition (France)",五月的冒险-消失（法国版）,NDS#412,31.43MB
nds,"Aventures de T'choupi a l'Ecole, Les (France)",,NDS#413,4.53MB
nds,Awa Tama (Japan),泡泡精灵（日版）,NDS#414,18.86MB
nds,"Away - Shuffle Dungeon (Europe) (En,Fr,De,Es,It)","远离-混乱迷宫（欧版） (En,Fr,De,Es,It)",NDS#415,35.51MB
nds,Away - Shuffle Dungeon (Japan),远离-混乱迷宫（日版）,NDS#416,33.66MB
nds,Away - Shuffle Dungeon (USA),远离-混乱迷宫（美版）,NDS#417,33.72MB
nds,"B Team - Metal Cartoon Squad (Europe) (En,Fr,De,Es,It)","金属卡通小队（欧版） (En,Fr,De,Es,It)",NDS#418,17.97MB
nds,"B-17 - Fortress in the Sky (Europe) (En,Fr,Es,It)","B-17-中堡垒（欧版） (En,Fr,Es,It)",NDS#419,3.82MB
nds,B-17 - Fortress in the Sky (USA),B-17-中堡垒（美版）,NDS#420,3.71MB
nds,"B. Sokal Syberia (USA) (En,Fr,Es)","塞伯利亚之谜（美版） (En,Fr,Es)",NDS#421,55.10MB
nds,"Baby Fashion Star (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da) (NDSi Enhanced)",,NDS#422,17.40MB
nds,"Baby Life (Europe) (En,Fr,De,Es,It,Nl)","婴儿生活（欧版） (En,Fr,De,Es,It,Nl)",NDS#423,5.03MB
nds,"Baby Life (USA) (En,Fr,Es)","婴儿生活（美版） (En,Fr,Es)",NDS#424,5.04MB
nds,"Baby Pals (Europe) (En,Fr,De,Es,It)","宝宝伴侣（欧版） (En,Fr,De,Es,It)",NDS#425,24.71MB
nds,Baby Pals (USA),宝宝伴侣（美版）,NDS#426,24.48MB
nds,Baby Wild Katzen (Germany),野生小猫科动物（德国版）,NDS#427,6.83MB
nds,"Babysitting Mania (Europe) (En,Fr,De,Es,It,Nl)","疯狂育儿专家（欧版） (En,Fr,De,Es,It,Nl)",NDS#428,22.69MB
nds,Babysitting Mania (USA),疯狂育儿专家（美版）,NDS#429,20.09MB
nds,"Bachelor, The - The Videogame (USA) (En,Fr,Es)",,NDS#430,41.73MB
nds,Back at the Barnyard - Barnyard Games (Europe),疯狂农庄（欧版）,NDS#431,13.50MB
