system,game_id,game_name,ch_name,dlc_id,dlc_name,region
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0020,Deserted Pirate Adol,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0025,Deserted Pirate Dana,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0023,Deserted Pirate Hummel,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0021,Deserted Pirate Laxia,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0024,Deserted Pirate Ricotta,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0022,Deserted Pirate Sahad,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0079,Economy Ingredient Set (2),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0078,Economy Ingredient Set,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0066,Elixir Set (1),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0067,Elixir Set (2),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0068,Elixir Set (3),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0069,Elixir Set (4),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0070,Elixir Set (5),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0064,Fish Bait Set,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0060,Free Set 1,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0061,Free Set 2,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0042,Hug Hug Dark,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0040,Hug Hug Feena,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0041,Hug Hug Lilia,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0077,Premium Material Set,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0063,Ripe Fruit Set,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0065,Status Recovery Set,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0043,Stylish Glasses Set,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0044,Stylish Sunglasses Set,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0071,Tempest Set (1),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0072,Tempest Set (2),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0073,Tempest Set (3),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0074,Tempest Set (4),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0075,Tempest Set (5),USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0026,Tropic Swimwear Adol,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0031,Tropic Swimwear Dana,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0027,Tropic Swimwear Laxia,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0030,Tropic Swimwear Ricotta,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00N0080,Useful Accessory Set,USA
psvdlc,PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版],DLC-YSVIIIDLC00L0000,YsVIII Language Pack,USA
psvdlc,PCSE01141,Demon Gaze II (3.61+!) [3.65],恶魔凝视 2 [需3.65及以上系统版本 | 英文版],DLC-DEMONGAZE2DLC004,Dungeon Support Set A,USA
psvdlc,PCSE01141,Demon Gaze II (3.61+!) [3.65],恶魔凝视 2 [需3.65及以上系统版本 | 英文版],DLC-DEMONGAZE2DLC005,Dungeon Support Set B,USA
psvdlc,PCSE01141,Demon Gaze II (3.61+!) [3.65],恶魔凝视 2 [需3.65及以上系统版本 | 英文版],DLC-DEMONGAZE2DLC006,Dungeon Support Set C,USA
psvdlc,PCSE01141,Demon Gaze II (3.61+!) [3.65],恶魔凝视 2 [需3.65及以上系统版本 | 英文版],DLC-DEMONGAZE2DLC007,Dungeon Support Set D,USA
psvdlc,PCSE01141,Demon Gaze II (3.61+!) [3.65],恶魔凝视 2 [需3.65及以上系统版本 | 英文版],DLC-DEMONGAZE2DLC002,Revolutionist Support Set A,USA
psvdlc,PCSE01141,Demon Gaze II (3.61+!) [3.65],恶魔凝视 2 [需3.65及以上系统版本 | 英文版],DLC-DEMONGAZE2DLC003,Revolutionist Support Set B,USA
psvdlc,PCSE01141,Demon Gaze II (3.61+!) [3.65],恶魔凝视 2 [需3.65及以上系统版本 | 英文版],DLC-DEMONGAZE2DLC001,Surprise! Three Noisy Cape Set!,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000003,Alphamon NX,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000012,Beelzemon Emblem T-shirt,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000005,Crusadermon NX,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000001,Digivolution Conditions Unlocked for Sistermon,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000004,Gallantmon NX,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000007,Inoden School Attire,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000006,Leopardmon NX,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000002,Omnimon NX,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000010,Summer Camp (p) T-shirt,USA
psvdlc,PCSE01171,Digimon Story Cyber Sleuth: Hacker's Memory (3.61+!) [3.65],数码宝贝物语 网络侦探：骇客追忆 [需3.65及以上系统版本 | 英文版],DLC-DSCSHMDLC0000008,V. Uchida Costume,USA
psvdlc,PCSE01179,The Lost Child (3.61+!) [3.67],失落之子 [需3.67及以上系统版本 | 英文版],DLC-TLCDLC04ITSET002,Bonus - Fruits of Wisdom Set,USA
psvdlc,PCSE01179,The Lost Child (3.61+!) [3.67],失落之子 [需3.67及以上系统版本 | 英文版],DLC-TLCDLC05ITSET003,Bonus - Heavenly 7 Set,USA
psvdlc,PCSE01179,The Lost Child (3.61+!) [3.67],失落之子 [需3.67及以上系统版本 | 英文版],DLC-TLCDLC03ITSET001,Bonus - Light of Blessing Set,USA
psvdlc,PCSE01254,Fate/EXTELLA LINK (3.61+!) [3.68],Fate/EXTELLA LINK [需3.68及以上系统版本 | 英文版],DLC-FATEEXLINKDLC007,Bowman of Justice,USA
psvdlc,PCSE01254,Fate/EXTELLA LINK (3.61+!) [3.68],Fate/EXTELLA LINK [需3.68及以上系统版本 | 英文版],DLC-FATEEXLINKDLC049,Li'l Altera,USA
psvdlc,PCSE01254,Fate/EXTELLA LINK (3.61+!) [3.68],Fate/EXTELLA LINK [需3.68及以上系统版本 | 英文版],DLC-FATEEXLINKDLC047,Li'l Nero,USA
psvdlc,PCSE01254,Fate/EXTELLA LINK (3.61+!) [3.68],Fate/EXTELLA LINK [需3.68及以上系统版本 | 英文版],DLC-FATEEXLINKDLC048,Li'l Tamamo,USA
psvdlc,PCSE01254,Fate/EXTELLA LINK (3.61+!) [3.68],Fate/EXTELLA LINK [需3.68及以上系统版本 | 英文版],DLC-FATEEXLINKDLC015,Sergeant of the Shadow Lands,USA
psvdlc,PCSE01254,Fate/EXTELLA LINK (3.61+!) [3.68],Fate/EXTELLA LINK [需3.68及以上系统版本 | 英文版],DLC-FATEEXLINKDLC080,Young Altera,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00001,P3D - Atlus Selection Set,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00004,P3D - Featherman Set,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00002,P3D - P4AAU Set,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00005,P3D - Race Queen Set,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00006,P3D - WEGO Collab Set,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00036,P3DP5D - Battle Hymn of the Soul (PSB2017),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00048,P3DP5D - Best Friends (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00049,P3DP5D - Break Out Of... (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00033,P3DP5D - Burn My Dread (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00051,P3DP5D - changing me,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00038,P3DP5D - Dance! (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00041,P3DP5D - Dream of Butterfly (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00032,P3DP5D - Fate is In Our Hands (P3 THE MOVIE - special edit),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00044,P3DP5D - Goro Akechi in Will Power,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00057,P3DP5D - GROOVY (full version),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00037,P3DP5D - Heartful Cry (GAME SYMPHONY JAPAN),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00026,P3DP5D - Labrys in Today,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00045,P3DP5D - Lavenza in Beneath the Mask,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00023,P3DP5D - Let's Go! Phoenix Ranger Featherman (animated MV),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00055,P3DP5D - Life Will Change (GAME SYMPHONY JAPAN),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00040,P3DP5D - Mass Destruction (PERSONA MUSIC FES 2013),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00050,P3DP5D - MAZE OF LIFE (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00030,P3DP5D - Memories of You,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00031,P3DP5D - More Than One Heart (P3 THE MOVIE - special edit),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00046,P3DP5D - Opening (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00039,P3DP5D - Our Moment (full version),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00034,P3DP5D - P3 fes (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00053,P3DP5D - P5A BREAK IN TO BREAK OUT (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00056,P3DP5D - P5A INFINITY (ED ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00060,P3DP5D - Picaresque Mouse Set,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00058,P3DP5D - Pursuing My True Self (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00047,P3DP5D - Shadow World (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00028,P3DP5D - Shinjiro Aragaki in Battle Hymn of the Soul,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00027,P3DP5D - Sho Minazuki in Break Out Of... (ATLUS Kitajoh Remix),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00035,P3DP5D - Soul Phrase (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00024,P3DP5D - Tanaka's Amazing Commodities (ATLUS Kozuka Remix),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00043,P3DP5D - The Snow Queen (ATLUS Tsuchiya Remix),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00054,P3DP5D - The Whims of Fate (PSB2017),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00025,P3DP5D - Theodore in A Way of Life -Deep inside my mind Remix-,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00042,P3DP5D - unbreakable tie (OP ver.),USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00029,P3DP5D - Voice (ATLUS Tsuchiya Remix) Koromaru on a Walk,USA
psvdlc,PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],女神异闻录 3：舞动月夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00052,"P3DP5D - Wake Up, Get Up, Get Out There (OP ver.)",USA
psvdlc,PCSE01275,Persona 5: Dancing in Starlight (3.61+!) [3.68],女神异闻录 5：舞动星夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00036,P3DP5D - Battle Hymn of the Soul (PSB2017),USA
psvdlc,PCSE01275,Persona 5: Dancing in Starlight (3.61+!) [3.68],女神异闻录 5：舞动星夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00048,P3DP5D - Best Friends (OP ver.),USA
psvdlc,PCSE01275,Persona 5: Dancing in Starlight (3.61+!) [3.68],女神异闻录 5：舞动星夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00049,P3DP5D - Break Out Of... (OP ver.),USA
psvdlc,PCSE01275,Persona 5: Dancing in Starlight (3.61+!) [3.68],女神异闻录 5：舞动星夜 [需3.68及以上系统版本 | 英文版],DLC-ADDCONTDLCD00033,P3DP5D - Burn My Dread (OP ver.),USA
